id,marital8,gender,age,race,children,arrestsdli8,incarceration,income8,smoking8,drinking8,drug_marijuana,sexdrugsdli8,sexstrng8,ratelife8
1090,married,male,26,nonblhis,1,a_no,0,804,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
7158,nevermarried,female,27,hispanic,-1,a_no,0,450,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
3393,cohabiting,female,26,black,-1,a_no,0,14,smk_no,drnk_yes,dm_no,s_no,ss_no,good
871,nevermarried,female,26,black,3,a_no,1,33,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
3988,married,male,28,nonblhis,1,a_no,0,602,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
5580,married,female,26,nonblhis,-1,a_no,0,-3,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
5600,cohabiting,male,24,black,0,a_no,0,228,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
551,nevermarried,male,27,nonblhis,-1,a_no,0,694,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
5288,married,male,24,nonblhis,3,a_no,0,60,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
2047,nevermarried,male,24,nonblhis,-1,a_no,0,720,smk_no,drnk_yes,dm_yes,s_no,ss_no,good
7702,cohabiting,female,26,hispanic,-1,a_no,0,210,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,verygood
4747,nevermarried,female,28,black,-1,a_no,0,266,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,good
3643,nevermarried,male,24,nonblhis,-1,a_no,0,734,smk_no,drnk_yes,dm_no,s_no,ss_no,good
1772,cohabiting,female,26,nonblhis,-1,a_no,0,182,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
1103,cohabiting,female,24,hispanic,1,a_no,0,178,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,good
5115,cohabiting,female,27,nonblhis,-1,a_no,0,238,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
1814,cohabiting,female,25,nonblhis,1,a_no,0,575,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
562,nevermarried,female,25,hispanic,-1,a_no,0,327,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
8028,married,male,28,black,-1,a_no,0,94,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
8889,married,female,25,nonblhis,-1,a_no,0,204,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
7185,married,female,24,hispanic,1,a_no,1,233,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
1045,cohabiting,female,28,black,1,a_no,0,45,smk_no,drnk_no,dm_no,s_no,ss_no,fair
3058,nevermarried,male,24,nonblhis,-1,a_no,0,419,smk_yes,drnk_yes,dm_no,s_no,ss_yes,verygood
6324,married,male,27,nonblhis,2,a_no,0,91,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
2454,married,female,26,hispanic,3,a_no,0,553,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
3823,cohabiting,female,24,mixed,-1,a_no,0,1224,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
211,married,female,28,hispanic,1,a_no,0,-3,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
3715,nevermarried,male,24,nonblhis,-1,a_no,1,603,smk_no,drnk_no,dm_no,s_no,ss_no,good
4862,divorced,female,27,nonblhis,1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
6611,cohabiting,male,28,hispanic,2,a_no,0,178,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
6161,cohabiting,female,26,black,3,a_no,0,7,smk_no,drnk_no,dm_no,s_no,ss_no,poor
1259,cohabiting,male,24,nonblhis,-1,a_no,0,447,smk_no,drnk_yes,dm_no,s_no,ss_no,good
1125,nevermarried,male,25,black,-1,a_no,0,346,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
3060,married,female,28,nonblhis,3,a_no,0,121,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
6395,divorced,female,26,nonblhis,-1,a_no,0,569,smk_no,drnk_yes,dm_no,s_no,ss_yes,good
4876,married,female,26,nonblhis,2,a_no,0,295,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
286,married,female,24,nonblhis,1,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
8408,nevermarried,female,28,black,1,a_no,0,17,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
3608,divorced,female,27,nonblhis,0,a_no,0,247,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
3728,nevermarried,male,24,nonblhis,-1,a_no,0,154,smk_yes,drnk_yes,dm_no,s_no,ss_yes,verygood
4750,cohabiting,male,26,nonblhis,-1,a_no,0,504,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
5174,nevermarried,male,24,nonblhis,-1,a_no,0,1937,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
5239,cohabiting,female,24,nonblhis,-1,a_no,0,610,smk_no,drnk_yes,dm_no,s_no,ss_no,good
1165,married,female,25,nonblhis,-1,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
852,cohabiting,male,25,nonblhis,2,a_no,0,27,smk_no,drnk_no,dm_no,s_no,ss_no,good
3777,married,male,28,mixed,2,a_no,0,333,smk_no,drnk_yes,dm_no,s_no,ss_no,good
1140,nevermarried,male,24,nonblhis,-1,a_no,0,360,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
4239,nevermarried,male,24,hispanic,-1,a_no,0,647,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,verygood
3223,married,female,26,nonblhis,2,a_no,0,129,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
5733,cohabiting,female,25,black,1,a_no,0,240,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
4603,nevermarried,female,25,nonblhis,-1,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
2070,nevermarried,male,26,nonblhis,-1,a_no,0,0,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
667,nevermarried,female,26,nonblhis,-1,a_no,0,410,smk_no,drnk_no,dm_no,s_no,ss_no,good
686,nevermarried,female,26,nonblhis,0,a_no,0,265,smk_yes,drnk_yes,dm_no,s_no,ss_no,poor
7331,cohabiting,male,25,black,1,a_no,0,157,smk_yes,drnk_no,dm_no,s_no,ss_no,fair
7728,cohabiting,female,25,black,-1,a_no,0,45,smk_no,drnk_yes,dm_yes,s_no,ss_no,verygood
2464,married,female,28,nonblhis,-1,a_no,0,1937,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
2732,married,male,25,nonblhis,1,a_no,0,22,smk_yes,drnk_yes,dm_yes,s_no,ss_no,excellent
8796,nevermarried,female,24,black,1,a_no,0,231,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
2925,nevermarried,male,25,nonblhis,-1,a_no,0,111,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,verygood
4806,divorced,female,26,nonblhis,-1,a_no,0,1224,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
4562,nevermarried,male,25,nonblhis,-1,a_no,0,416,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
4744,cohabiting,male,25,nonblhis,-1,a_no,0,648,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
5432,cohabiting,female,25,nonblhis,1,a_no,0,412,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
2172,cohabiting,male,27,nonblhis,1,a_no,1,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
5906,nevermarried,male,27,nonblhis,-1,a_no,0,1937,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,good
2121,cohabiting,male,28,nonblhis,-1,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
7966,cohabiting,female,25,black,1,a_no,0,294,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
5307,separated,female,27,nonblhis,1,a_no,0,366,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
165,married,male,28,nonblhis,1,a_no,0,794,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
8473,cohabiting,male,25,black,0,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
5487,married,female,28,nonblhis,2,a_no,0,325,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
3016,nevermarried,male,24,nonblhis,-1,a_no,0,252,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
2364,nevermarried,female,25,black,-1,a_no,0,278,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
7597,nevermarried,male,27,hispanic,-1,a_no,0,270,smk_no,drnk_yes,dm_yes,s_no,ss_yes,verygood
8887,nevermarried,female,25,nonblhis,-1,a_no,0,1937,smk_no,drnk_yes,dm_yes,s_no,ss_no,fair
2754,cohabiting,female,26,nonblhis,-1,a_no,0,893,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
4183,nevermarried,female,26,hispanic,2,a_no,0,235,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
7995,nevermarried,female,27,black,1,a_no,0,206,smk_no,drnk_yes,dm_no,s_no,ss_no,good
3919,nevermarried,female,26,black,1,a_no,1,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
885,nevermarried,male,25,nonblhis,-1,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
7630,married,male,27,black,6,a_no,0,6,smk_yes,drnk_no,dm_no,s_no,ss_no,poor
1238,cohabiting,female,25,nonblhis,-1,a_no,0,351,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
8346,divorced,male,28,black,0,a_yes,3,226,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
643,married,male,26,nonblhis,1,a_no,0,337,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
1800,married,female,27,nonblhis,2,a_no,0,14,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
6103,married,male,27,nonblhis,-1,a_no,0,1116,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
8864,cohabiting,male,26,black,2,a_no,0,24,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
1173,nevermarried,female,25,nonblhis,-1,a_no,0,1212,smk_no,drnk_yes,dm_no,s_no,ss_no,good
4117,married,female,28,nonblhis,3,a_no,0,145,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
5872,cohabiting,male,26,nonblhis,-1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
6251,nevermarried,male,25,nonblhis,0,a_no,1,133,smk_yes,drnk_refuse,dm_no,s_no,ss_no,verygood
7470,married,female,24,hispanic,1,a_no,0,689,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
8616,cohabiting,female,26,hispanic,2,a_no,0,95,smk_yes,drnk_no,dm_no,s_no,ss_no,excellent
2949,nevermarried,male,28,nonblhis,-1,a_no,0,175,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,poor
2798,nevermarried,male,25,nonblhis,-1,a_no,4,396,smk_yes,drnk_yes,dm_yes,s_no,ss_yes,fair
3750,cohabiting,male,28,black,1,a_no,0,69,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
6053,nevermarried,female,27,nonblhis,0,a_no,0,-3,smk_yes,drnk_no,dm_no,s_vskip,ss_vskip,excellent
7726,married,male,25,black,0,a_no,2,0,smk_yes,drnk_no,dm_no,s_no,ss_no,good
720,married,male,28,nonblhis,-1,a_no,0,504,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
4901,married,female,28,nonblhis,2,a_no,0,157,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
4868,married,female,27,nonblhis,2,a_no,0,84,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
3300,cohabiting,male,24,black,1,a_no,0,333,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
1269,nevermarried,female,27,nonblhis,-1,a_no,0,556,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
7003,nevermarried,female,24,black,-1,a_no,0,-3,smk_no,drnk_yes,dm_yes,s_no,ss_no,excellent
5208,nevermarried,female,24,nonblhis,1,a_no,0,328,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
8366,cohabiting,female,26,black,3,a_no,3,55,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
3316,nevermarried,female,25,nonblhis,0,a_no,1,187,smk_yes,drnk_no,dm_yes,s_vskip,ss_vskip,excellent
3826,nevermarried,male,26,black,0,a_no,0,13,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,verygood
325,nevermarried,male,24,nonblhis,-1,a_no,0,0,smk_no,drnk_yes,dm_no,s_no,ss_yes,verygood
2672,married,female,28,nonblhis,-1,a_no,0,562,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
345,married,male,24,nonblhis,-1,a_yes,1,82,smk_yes,drnk_no,dm_no,s_vskip,ss_vskip,fair
8030,nevermarried,female,24,black,3,a_no,0,43,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
7810,married,male,24,black,1,a_no,0,248,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
2002,cohabiting,female,25,nonblhis,-1,a_no,0,145,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
9012,nevermarried,female,24,black,-1,a_no,0,992,smk_no,drnk_yes,dm_no,s_no,ss_yes,good
4338,married,female,25,nonblhis,2,a_no,0,542,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
3292,cohabiting,female,25,nonblhis,-1,a_yes,1,-3,smk_yes,drnk_yes,dm_yes,s_vskip,ss_vskip,verygood
4229,nevermarried,female,24,nonblhis,-1,a_no,0,-3,smk_yes,drnk_no,dm_yes,s_vskip,ss_vskip,excellent
2398,nevermarried,male,26,nonblhis,-1,a_no,0,364,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,verygood
8472,nevermarried,female,27,black,2,a_no,0,70,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,fair
7393,nevermarried,male,28,black,-1,a_no,0,1172,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
1788,nevermarried,male,26,black,-1,a_no,0,0,smk_no,drnk_yes,dm_no,s_no,ss_no,good
4701,nevermarried,male,24,hispanic,-1,a_no,0,592,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
8105,divorced,male,27,hispanic,0,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
6155,nevermarried,female,26,nonblhis,-1,a_no,0,93,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
1350,nevermarried,female,25,hispanic,1,a_no,0,36,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
7594,nevermarried,male,28,hispanic,-1,a_no,0,758,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,poor
7133,nevermarried,female,26,hispanic,2,a_no,0,69,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
8431,nevermarried,female,26,black,3,a_no,0,-3,smk_yes,drnk_no,dm_no,s_vskip,ss_vskip,excellent
4426,nevermarried,male,24,black,0,a_no,0,-3,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
1553,nevermarried,male,28,black,-1,a_no,0,715,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
1042,nevermarried,female,26,black,-1,a_no,0,0,smk_no,drnk_yes,dm_no,s_no,ss_no,good
4716,divorced,female,24,nonblhis,0,a_no,0,-3,smk_no,drnk_yes,dm_yes,s_no,ss_no,good
2078,married,female,25,nonblhis,1,a_no,0,334,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
4408,married,female,25,hispanic,3,a_no,0,643,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
5249,nevermarried,male,26,nonblhis,-1,a_no,0,210,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
3968,married,female,25,nonblhis,1,a_no,0,301,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
6939,nevermarried,male,27,hispanic,-1,a_no,0,492,smk_yes,drnk_yes,dm_yes,s_no,ss_dontknow,good
45,nevermarried,female,24,black,1,a_no,0,35,smk_no,drnk_no,dm_no,s_no,ss_no,fair
8560,cohabiting,male,28,hispanic,-1,a_no,0,119,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
5998,nevermarried,male,28,black,-1,a_yes,0,148,smk_no,drnk_no,dm_yes,s_no,ss_no,fair
117,nevermarried,male,24,black,-1,a_no,0,445,smk_no,drnk_yes,dm_no,s_no,ss_no,good
8648,married,female,27,hispanic,2,a_no,0,190,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
6734,nevermarried,male,24,hispanic,0,a_no,0,-3,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,verygood
774,cohabiting,female,27,hispanic,-1,a_no,0,663,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
3202,nevermarried,male,25,nonblhis,-1,a_no,0,1024,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
5922,cohabiting,male,28,black,-1,a_no,0,468,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
2775,nevermarried,male,26,nonblhis,-1,a_no,0,627,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
5786,married,male,27,black,-1,a_no,0,468,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
6814,nevermarried,male,27,hispanic,-1,a_no,0,436,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,good
5036,nevermarried,male,28,nonblhis,-1,a_no,0,-3,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
964,nevermarried,female,26,hispanic,-1,a_no,0,325,smk_no,drnk_yes,dm_yes,s_no,ss_no,fair
3047,cohabiting,female,26,nonblhis,-1,a_no,0,-3,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
4809,nevermarried,female,24,nonblhis,1,a_no,0,60,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
1232,cohabiting,male,25,nonblhis,-1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
8349,married,male,26,black,-1,a_no,0,389,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
1267,nevermarried,male,27,nonblhis,-1,a_no,0,54,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
3538,cohabiting,male,26,nonblhis,-1,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
2504,married,female,24,nonblhis,-1,a_no,0,241,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
91,nevermarried,female,26,hispanic,-1,a_no,0,552,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
7598,married,female,25,hispanic,-1,a_no,0,437,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
1098,cohabiting,female,25,black,1,a_no,0,-3,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,verygood
5984,nevermarried,male,24,black,0,a_no,0,119,smk_no,drnk_no,dm_yes,s_vskip,ss_vskip,verygood
3450,nevermarried,male,27,nonblhis,0,a_no,3,370,smk_yes,drnk_yes,dm_yes,s_no,ss_no,excellent
2557,nevermarried,female,24,nonblhis,-1,a_no,0,233,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
7474,cohabiting,male,26,hispanic,1,a_no,0,264,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
5633,married,female,28,black,2,a_no,0,242,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
3395,nevermarried,male,24,hispanic,-1,a_no,0,870,smk_no,drnk_yes,dm_no,s_no,ss_yes,good
1191,divorced,male,27,nonblhis,0,a_no,0,347,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
3527,nevermarried,female,25,nonblhis,-1,a_no,0,188,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
3343,nevermarried,male,26,nonblhis,-1,a_no,0,185,smk_yes,drnk_no,dm_no,s_vskip,ss_vskip,good
4411,married,male,26,nonblhis,1,a_no,0,133,smk_no,drnk_no,dm_no,s_no,ss_no,fair
3440,nevermarried,male,27,nonblhis,-1,a_no,0,190,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,fair
4833,cohabiting,male,28,nonblhis,-1,a_no,0,230,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
6920,nevermarried,female,26,black,2,a_no,0,184,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,poor
3240,married,female,25,nonblhis,1,a_yes,0,1246,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
5263,married,female,24,nonblhis,1,a_no,0,190,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
3647,nevermarried,male,24,nonblhis,-1,a_no,0,436,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
992,married,female,25,nonblhis,2,a_no,0,-3,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
213,married,female,26,hispanic,1,a_no,0,367,smk_no,drnk_yes,dm_no,s_no,ss_no,good
8156,cohabiting,male,27,hispanic,0,a_no,0,324,smk_no,drnk_no,dm_yes,s_vskip,ss_vskip,fair
8819,nevermarried,male,26,hispanic,-1,a_no,0,213,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
2676,nevermarried,male,24,nonblhis,-1,a_no,0,13,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
5617,married,male,24,nonblhis,-1,a_no,0,93,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
4683,cohabiting,female,27,mixed,2,a_no,0,257,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
2001,married,female,26,nonblhis,2,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
1782,married,female,28,nonblhis,2,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
6130,nevermarried,male,27,nonblhis,-1,a_no,1,228,smk_yes,drnk_yes,dm_no,s_no,ss_yes,good
5151,nevermarried,female,24,nonblhis,-1,a_no,0,63,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
429,nevermarried,male,27,nonblhis,-1,a_no,0,10,smk_no,drnk_yes,dm_no,s_no,ss_no,poor
2501,married,female,25,hispanic,1,a_no,0,282,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
7460,married,female,28,hispanic,4,a_no,0,94,smk_no,drnk_no,dm_no,s_no,ss_no,good
2410,married,male,25,nonblhis,1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
3623,nevermarried,male,25,black,1,a_no,0,421,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
5808,nevermarried,female,27,black,3,a_no,0,180,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
1018,married,male,26,nonblhis,1,a_no,0,644,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
5908,married,male,26,nonblhis,1,a_no,0,660,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
916,nevermarried,female,25,nonblhis,-1,a_no,0,1937,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
8033,cohabiting,female,24,black,1,a_no,0,719,smk_no,drnk_no,dm_no,s_no,ss_no,good
3912,married,female,28,nonblhis,2,a_no,0,685,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
8327,nevermarried,female,27,black,2,a_no,0,67,smk_yes,drnk_no,dm_no,s_no,ss_no,excellent
2447,cohabiting,male,28,nonblhis,2,a_no,2,528,smk_yes,drnk_yes,dm_no,s_no,ss_no,poor
8108,nevermarried,male,25,hispanic,-1,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
3350,m_ivskip,male,27,nonblhis,0,a_no,0,326,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
6150,nevermarried,female,27,nonblhis,-1,a_no,0,359,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,fair
2029,nevermarried,male,24,nonblhis,-1,a_no,0,725,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
7241,divorced,female,25,hispanic,2,a_no,0,70,smk_no,drnk_no,dm_no,s_no,ss_no,good
7756,nevermarried,female,26,black,-1,a_no,0,241,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
1968,married,male,25,hispanic,-1,a_no,0,1052,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
7261,nevermarried,male,24,hispanic,-1,a_no,0,1030,smk_no,drnk_yes,dm_no,s_no,ss_no,good
3449,cohabiting,male,27,nonblhis,-1,a_no,0,778,smk_no,drnk_yes,dm_yes,s_no,ss_no,verygood
50,nevermarried,female,25,black,1,a_no,0,98,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,good
8852,divorced,male,27,hispanic,-1,a_no,0,295,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
6427,cohabiting,female,24,nonblhis,-1,a_no,0,229,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
6390,cohabiting,female,28,nonblhis,3,a_no,0,182,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
1313,nevermarried,female,25,nonblhis,-1,a_no,0,144,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
7439,nevermarried,male,24,hispanic,-1,a_yes,0,-3,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,fair
3164,nevermarried,female,24,nonblhis,1,a_yes,2,-3,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
1159,nevermarried,male,26,nonblhis,-1,a_no,0,94,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
5298,divorced,female,27,nonblhis,-1,a_no,0,461,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
2513,married,male,28,nonblhis,2,a_no,0,239,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
6023,divorced,male,25,nonblhis,-1,a_no,0,247,smk_yes,drnk_yes,dm_yes,s_no,ss_no,excellent
1942,married,female,25,hispanic,2,a_no,0,357,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
7453,divorced,male,25,hispanic,-1,a_no,1,-3,smk_no,drnk_no,dm_yes,s_vskip,ss_vskip,fair
4168,married,male,26,black,1,a_no,0,354,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
2294,cohabiting,male,27,nonblhis,-1,a_no,0,455,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
3086,cohabiting,female,25,nonblhis,-1,a_no,0,389,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
64,nevermarried,male,28,black,0,a_no,0,-3,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
5448,married,female,26,nonblhis,0,a_yes,3,278,smk_yes,drnk_yes,dm_yes,s_no,ss_no,excellent
7882,nevermarried,male,27,black,-1,a_no,0,-3,smk_yes,drnk_no,dm_no,s_vskip,ss_vskip,verygood
1801,divorced,female,28,nonblhis,2,a_no,0,611,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,fair
2327,married,male,26,nonblhis,1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,good
5156,married,male,24,nonblhis,2,a_no,0,238,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
1513,married,female,24,nonblhis,-1,a_no,0,208,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
6275,married,female,27,nonblhis,1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
477,cohabiting,female,26,hispanic,2,a_no,0,327,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
6788,nevermarried,female,27,hispanic,-1,a_no,0,110,smk_no,drnk_yes,dm_yes,s_no,ss_yes,fair
5449,nevermarried,male,25,nonblhis,-1,a_no,0,186,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,good
3366,nevermarried,male,24,nonblhis,-1,a_yes,0,410,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
